old_id,innovation_old_id,key,value
51950,36592,volume_B16,
51951,36592,net_sales_B16,
51952,36592,contributing_margin_B16,
51953,36592,central_investment_B16,
51954,36592,advertising_promotion_B16,
51956,36592,volume_LE3_16,
51957,36592,net_sales_LE3_16,
51958,36592,contributing_margin_LE3_16,
51959,36592,central_investment_LE3_16,
51960,36592,advertising_promotion_LE3_16,
51962,36592,volume_B17_initial,
51963,36592,net_sales_B17_initial,
51964,36592,contributing_margin_B17_initial,
51965,36592,central_investment_B17_initial,
51966,36592,advertising_promotion_B17_initial,
51968,36621,volume_A15,0
51969,36621,net_sales_A15,7.5
51970,36621,contributing_margin_A15,4.41
51971,36621,central_investment_A15,-20
51972,36621,advertising_promotion_A15,-5
51974,36621,volume_B16,0.1
51975,36621,net_sales_B16,34.9
51976,36621,contributing_margin_B16,20.37
51977,36621,central_investment_B16,0
51978,36621,advertising_promotion_B16,-5
51980,36621,volume_LE3_16,0.1
51981,36621,net_sales_LE3_16,34.6
51982,36621,contributing_margin_LE3_16,20.17
51983,36621,central_investment_LE3_16,0
51984,36621,advertising_promotion_LE3_16,-5
51986,36621,volume_B17_initial,0.1
51987,36621,net_sales_B17_initial,35.5
51988,36621,contributing_margin_B17_initial,20.71
51989,36621,central_investment_B17_initial,0
51990,36621,advertising_promotion_B17_initial,-5
51992,36646,volume_A15,18
51993,36646,net_sales_A15,1062
51994,36646,contributing_margin_A15,625
51995,36646,central_investment_A15,
51996,36646,advertising_promotion_A15,-213
51998,36646,volume_B16,
51999,36646,net_sales_B16,
52000,36646,contributing_margin_B16,
52001,36646,central_investment_B16,
52002,36646,advertising_promotion_B16,
52004,36646,volume_LE3_16,
52005,36646,net_sales_LE3_16,
52006,36646,contributing_margin_LE3_16,
52007,36646,central_investment_LE3_16,
52008,36646,advertising_promotion_LE3_16,
52010,36646,volume_B17_initial,
52011,36646,net_sales_B17_initial,
52012,36646,contributing_margin_B17_initial,
52013,36646,central_investment_B17_initial,
52014,36646,advertising_promotion_B17_initial,
52016,36376,volume_A15,
52017,36376,net_sales_A15,
52018,36376,contributing_margin_A15,
52019,36376,central_investment_A15,
52020,36376,advertising_promotion_A15,
52022,36376,volume_B16,
52023,36376,net_sales_B16,
52024,36376,contributing_margin_B16,
52025,36376,central_investment_B16,
52026,36376,advertising_promotion_B16,
52028,36376,volume_LE3_16,
52029,36376,net_sales_LE3_16,
52030,36376,contributing_margin_LE3_16,
52031,36376,central_investment_LE3_16,
52032,36376,advertising_promotion_LE3_16,
52034,36376,volume_B17_initial,
52035,36376,net_sales_B17_initial,
52036,36376,contributing_margin_B17_initial,
52037,36376,central_investment_B17_initial,
52038,36376,advertising_promotion_B17_initial,
52040,36402,volume_A15,
52041,36402,net_sales_A15,
52042,36402,contributing_margin_A15,
52043,36402,central_investment_A15,
52044,36402,advertising_promotion_A15,
52046,36402,volume_B16,
52047,36402,net_sales_B16,
52048,36402,contributing_margin_B16,
52049,36402,central_investment_B16,
52050,36402,advertising_promotion_B16,
52052,36402,volume_LE3_16,
52053,36402,net_sales_LE3_16,
52054,36402,contributing_margin_LE3_16,
52055,36402,central_investment_LE3_16,
52056,36402,advertising_promotion_LE3_16,
52058,36402,volume_B17_initial,
52059,36402,net_sales_B17_initial,
52060,36402,contributing_margin_B17_initial,
52061,36402,central_investment_B17_initial,
52062,36402,advertising_promotion_B17_initial,
52064,36418,volume_A15,
52065,36418,net_sales_A15,
52066,36418,contributing_margin_A15,
52067,36418,central_investment_A15,
52068,36418,advertising_promotion_A15,
52070,36418,volume_B16,
52071,36418,net_sales_B16,
52072,36418,contributing_margin_B16,
52073,36418,central_investment_B16,
52074,36418,advertising_promotion_B16,
52076,36418,volume_LE3_16,
52077,36418,net_sales_LE3_16,
52078,36418,contributing_margin_LE3_16,
52079,36418,central_investment_LE3_16,
52080,36418,advertising_promotion_LE3_16,
52082,36418,volume_B17_initial,
52083,36418,net_sales_B17_initial,
52084,36418,contributing_margin_B17_initial,
52085,36418,central_investment_B17_initial,
52086,36418,advertising_promotion_B17_initial,
52088,36437,volume_A15,0
52089,36437,net_sales_A15,0
52090,36437,contributing_margin_A15,0
52091,36437,central_investment_A15,0
52092,36437,advertising_promotion_A15,0
52094,36437,volume_B16,0
52095,36437,net_sales_B16,0
52096,36437,contributing_margin_B16,0
52097,36437,central_investment_B16,0
52098,36437,advertising_promotion_B16,0
52100,36437,volume_LE3_16,2
52101,36437,net_sales_LE3_16,876
52102,36437,contributing_margin_LE3_16,342
52103,36437,central_investment_LE3_16,0
52104,36437,advertising_promotion_LE3_16,-60
52106,36437,volume_B17_initial,5
52107,36437,net_sales_B17_initial,2300
52108,36437,contributing_margin_B17_initial,1400
52109,36437,central_investment_B17_initial,-10
52110,36437,advertising_promotion_B17_initial,0
52112,36453,volume_A15,0
52113,36453,net_sales_A15,
52114,36453,contributing_margin_A15,
52115,36453,central_investment_A15,-100
52116,36453,advertising_promotion_A15,0
52118,36453,volume_B16,0
52119,36453,net_sales_B16,
52120,36453,contributing_margin_B16,
52121,36453,central_investment_B16,-200
52122,36453,advertising_promotion_B16,0
52124,36453,volume_LE3_16,0
52125,36453,net_sales_LE3_16,
52126,36453,contributing_margin_LE3_16,
52127,36453,central_investment_LE3_16,0
52128,36453,advertising_promotion_LE3_16,0
52130,36453,volume_B17_initial,0
52131,36453,net_sales_B17_initial,
52132,36453,contributing_margin_B17_initial,
52133,36453,central_investment_B17_initial,0
52134,36453,advertising_promotion_B17_initial,0
52136,36469,volume_A15,0
52137,36469,net_sales_A15,0
52138,36469,contributing_margin_A15,0
52139,36469,central_investment_A15,0
52140,36469,advertising_promotion_A15,0
52142,36469,volume_B16,0
52143,36469,net_sales_B16,0
52144,36469,contributing_margin_B16,0
52145,36469,central_investment_B16,-70
52146,36469,advertising_promotion_B16,0
52148,36469,volume_LE3_16,3.2
52149,36469,net_sales_LE3_16,217
52150,36469,contributing_margin_LE3_16,147
52151,36469,central_investment_LE3_16,-70
52152,36469,advertising_promotion_LE3_16,-130
52154,36469,volume_B17_initial,8.4
52155,36469,net_sales_B17_initial,505
52156,36469,contributing_margin_B17_initial,302
52157,36469,central_investment_B17_initial,-25
52158,36469,advertising_promotion_B17_initial,-150
52160,36487,volume_A15,48
52161,36487,net_sales_A15,8874
52162,36487,contributing_margin_A15,5829
52163,36487,central_investment_A15,-898
52164,36487,advertising_promotion_A15,-2737
52166,36487,volume_B16,110
52167,36487,net_sales_B16,22696
52168,36487,contributing_margin_B16,15113
52169,36487,central_investment_B16,-594
52170,36487,advertising_promotion_B16,-5901
52172,36487,volume_LE3_16,105
52173,36487,net_sales_LE3_16,20157
52174,36487,contributing_margin_LE3_16,14678
52175,36487,central_investment_LE3_16,-2499
52176,36487,advertising_promotion_LE3_16,-7640
52178,36487,volume_B17_initial,144
52179,36487,net_sales_B17_initial,28423
52180,36487,contributing_margin_B17_initial,17876
52181,36487,central_investment_B17_initial,-2017
52182,36487,advertising_promotion_B17_initial,-10375
52184,36509,volume_A15,2
52185,36509,net_sales_A15,152
52186,36509,contributing_margin_A15,82
52187,36509,central_investment_A15,0
52188,36509,advertising_promotion_A15,-567
52190,36509,volume_B16,3
52191,36509,net_sales_B16,173
52192,36509,contributing_margin_B16,92
52193,36509,central_investment_B16,-175
52194,36509,advertising_promotion_B16,-617
52196,36509,volume_LE3_16,3
52197,36509,net_sales_LE3_16,214
52198,36509,contributing_margin_LE3_16,117
52199,36509,central_investment_LE3_16,0
52200,36509,advertising_promotion_LE3_16,-614
52202,36509,volume_B17_initial,4
52203,36509,net_sales_B17_initial,261
52204,36509,contributing_margin_B17_initial,143
52205,36509,central_investment_B17_initial,-150
52206,36509,advertising_promotion_B17_initial,-652
52208,36526,volume_A15,
52209,36526,net_sales_A15,
52210,36526,contributing_margin_A15,
52211,36526,central_investment_A15,
52212,36526,advertising_promotion_A15,
52214,36526,volume_B16,0
52215,36526,net_sales_B16,0
52216,36526,contributing_margin_B16,0
52217,36526,central_investment_B16,0
52218,36526,advertising_promotion_B16,0
52220,36526,volume_LE3_16,0
52221,36526,net_sales_LE3_16,0
52222,36526,contributing_margin_LE3_16,0
52223,36526,central_investment_LE3_16,0
52224,36526,advertising_promotion_LE3_16,0
52226,36526,volume_B17_initial,67.1
52227,36526,net_sales_B17_initial,0
52228,36526,contributing_margin_B17_initial,0
52229,36526,central_investment_B17_initial,0
52230,36526,advertising_promotion_B17_initial,-38
52232,36545,volume_A15,0
52233,36545,net_sales_A15,0
52234,36545,contributing_margin_A15,0
52235,36545,central_investment_A15,0
52236,36545,advertising_promotion_A15,0
52238,36545,volume_B16,0
52239,36545,net_sales_B16,0
52240,36545,contributing_margin_B16,0
52241,36545,central_investment_B16,0
52242,36545,advertising_promotion_B16,0
52244,36545,volume_LE3_16,1.0
52245,36545,net_sales_LE3_16,92
52246,36545,contributing_margin_LE3_16,35
52247,36545,central_investment_LE3_16,0
52248,36545,advertising_promotion_LE3_16,-14
52250,36545,volume_B17_initial,1.7
52251,36545,net_sales_B17_initial,162
52252,36545,contributing_margin_B17_initial,89
52253,36545,central_investment_B17_initial,0
52254,36545,advertising_promotion_B17_initial,-81
52256,36574,volume_A15,25
52257,36574,net_sales_A15,2813
52258,36574,contributing_margin_A15,1942
52259,36574,central_investment_A15,0
52260,36574,advertising_promotion_A15,0
52262,36574,volume_B16,22
52263,36574,net_sales_B16,2365
52264,36574,contributing_margin_B16,1646
52265,36574,central_investment_B16,0
52266,36574,advertising_promotion_B16,0
52268,36574,volume_LE3_16,20
52269,36574,net_sales_LE3_16,2219
52270,36574,contributing_margin_LE3_16,1541
52271,36574,central_investment_LE3_16,0
52272,36574,advertising_promotion_LE3_16,0
52274,36574,volume_B17_initial,19
52275,36574,net_sales_B17_initial,2214
52276,36574,contributing_margin_B17_initial,1514
52277,36574,central_investment_B17_initial,0
52278,36574,advertising_promotion_B17_initial,0
52280,36595,volume_A15,
52281,36595,net_sales_A15,
52282,36595,contributing_margin_A15,
52283,36595,central_investment_A15,
52284,36595,advertising_promotion_A15,
52286,36595,volume_B16,
52287,36595,net_sales_B16,
52288,36595,contributing_margin_B16,
52289,36595,central_investment_B16,
52290,36595,advertising_promotion_B16,
52292,36595,volume_LE3_16,
52293,36595,net_sales_LE3_16,
52294,36595,contributing_margin_LE3_16,
52295,36595,central_investment_LE3_16,
52296,36595,advertising_promotion_LE3_16,
52298,36595,volume_B17_initial,
52299,36595,net_sales_B17_initial,
52300,36595,contributing_margin_B17_initial,
52301,36595,central_investment_B17_initial,
52302,36595,advertising_promotion_B17_initial,
52304,36622,volume_A15,0
52305,36622,net_sales_A15,0
52306,36622,contributing_margin_A15,0
52307,36622,central_investment_A15,-335
52308,36622,advertising_promotion_A15,0
52310,36622,volume_B16,0
52311,36622,net_sales_B16,0
52312,36622,contributing_margin_B16,0
52313,36622,central_investment_B16,290
52314,36622,advertising_promotion_B16,0
52316,36622,volume_LE3_16,0
52317,36622,net_sales_LE3_16,0
52318,36622,contributing_margin_LE3_16,0
52319,36622,central_investment_LE3_16,290
52320,36622,advertising_promotion_LE3_16,0
52322,36622,volume_B17_initial,9
52323,36622,net_sales_B17_initial,3
52324,36622,contributing_margin_B17_initial,2
52325,36622,central_investment_B17_initial,0
52326,36622,advertising_promotion_B17_initial,399
52328,36647,volume_A15,4.8
52329,36647,net_sales_A15,0
52330,36647,contributing_margin_A15,0
52331,36647,central_investment_A15,0
52332,36647,advertising_promotion_A15,0
52334,36647,volume_B16,5
52335,36647,net_sales_B16,0
52336,36647,contributing_margin_B16,0
52337,36647,central_investment_B16,0
52338,36647,advertising_promotion_B16,0
52340,36647,volume_LE3_16,4.8
52341,36647,net_sales_LE3_16,0
52342,36647,contributing_margin_LE3_16,0
52343,36647,central_investment_LE3_16,0
52344,36647,advertising_promotion_LE3_16,0
52346,36647,volume_B17_initial,3.3
52347,36647,net_sales_B17_initial,0
52348,36647,contributing_margin_B17_initial,0
52349,36647,central_investment_B17_initial,0
52350,36647,advertising_promotion_B17_initial,0
52352,36377,volume_A15,
52353,36377,net_sales_A15,
52354,36377,contributing_margin_A15,
52355,36377,central_investment_A15,
52356,36377,advertising_promotion_A15,
52358,36377,volume_B16,
52359,36377,net_sales_B16,
52360,36377,contributing_margin_B16,
52361,36377,central_investment_B16,
52362,36377,advertising_promotion_B16,
52364,36377,volume_LE3_16,
52365,36377,net_sales_LE3_16,
52366,36377,contributing_margin_LE3_16,
52367,36377,central_investment_LE3_16,
52368,36377,advertising_promotion_LE3_16,
52370,36377,volume_B17_initial,
52371,36377,net_sales_B17_initial,
52372,36377,contributing_margin_B17_initial,
52373,36377,central_investment_B17_initial,
52374,36377,advertising_promotion_B17_initial,
52376,36403,volume_A15,
52377,36403,net_sales_A15,
52378,36403,contributing_margin_A15,
52379,36403,central_investment_A15,
52380,36403,advertising_promotion_A15,
52382,36403,volume_B16,
52383,36403,net_sales_B16,
52384,36403,contributing_margin_B16,
52385,36403,central_investment_B16,
52386,36403,advertising_promotion_B16,
52388,36403,volume_LE3_16,
52389,36403,net_sales_LE3_16,
52390,36403,contributing_margin_LE3_16,
52391,36403,central_investment_LE3_16,
52392,36403,advertising_promotion_LE3_16,
52394,36403,volume_B17_initial,
52395,36403,net_sales_B17_initial,
52396,36403,contributing_margin_B17_initial,
52397,36403,central_investment_B17_initial,
52398,36403,advertising_promotion_B17_initial,
52400,36419,volume_A15,
52401,36419,net_sales_A15,
52402,36419,contributing_margin_A15,
52403,36419,central_investment_A15,
52404,36419,advertising_promotion_A15,
52406,36419,volume_B16,
52407,36419,net_sales_B16,
52408,36419,contributing_margin_B16,
52409,36419,central_investment_B16,
52410,36419,advertising_promotion_B16,
52412,36419,volume_LE3_16,
52413,36419,net_sales_LE3_16,
52414,36419,contributing_margin_LE3_16,
52415,36419,central_investment_LE3_16,
52416,36419,advertising_promotion_LE3_16,
52418,36419,volume_B17_initial,
52419,36419,net_sales_B17_initial,
52420,36419,contributing_margin_B17_initial,
52421,36419,central_investment_B17_initial,
52422,36419,advertising_promotion_B17_initial,
52424,36438,volume_A15,0
52425,36438,net_sales_A15,0
52426,36438,contributing_margin_A15,0
52427,36438,central_investment_A15,0
52428,36438,advertising_promotion_A15,0
52430,36438,volume_B16,0
52431,36438,net_sales_B16,0
52432,36438,contributing_margin_B16,0
52433,36438,central_investment_B16,0
52434,36438,advertising_promotion_B16,0
52436,36438,volume_LE3_16,0
52437,36438,net_sales_LE3_16,0
52438,36438,contributing_margin_LE3_16,0
52439,36438,central_investment_LE3_16,0
52440,36438,advertising_promotion_LE3_16,0
52442,36438,volume_B17_initial,2
52443,36438,net_sales_B17_initial,700
52444,36438,contributing_margin_B17_initial,300
52445,36438,central_investment_B17_initial,0
52446,36438,advertising_promotion_B17_initial,0
52448,36454,volume_A15,0
52449,36454,net_sales_A15,0
52450,36454,contributing_margin_A15,0
52451,36454,central_investment_A15,0
52452,36454,advertising_promotion_A15,0
52454,36454,volume_B16,0
52455,36454,net_sales_B16,0
52456,36454,contributing_margin_B16,0
52457,36454,central_investment_B16,0
52458,36454,advertising_promotion_B16,0
52460,36454,volume_LE3_16,4
52461,36454,net_sales_LE3_16,930
52462,36454,contributing_margin_LE3_16,472
52463,36454,central_investment_LE3_16,-100
52464,36454,advertising_promotion_LE3_16,-212
52466,36454,volume_B17_initial,12
52467,36454,net_sales_B17_initial,3488
52468,36454,contributing_margin_B17_initial,1156
52469,36454,central_investment_B17_initial,-120
52470,36454,advertising_promotion_B17_initial,-717
52472,36470,volume_A15,0
52473,36470,net_sales_A15,
52474,36470,contributing_margin_A15,
52475,36470,central_investment_A15,-300
52476,36470,advertising_promotion_A15,0
52478,36470,volume_B16,0
52479,36470,net_sales_B16,
52480,36470,contributing_margin_B16,
52481,36470,central_investment_B16,0
52482,36470,advertising_promotion_B16,0
52484,36470,volume_LE3_16,0
52485,36470,net_sales_LE3_16,
52486,36470,contributing_margin_LE3_16,
52487,36470,central_investment_LE3_16,0
52488,36470,advertising_promotion_LE3_16,0
52490,36470,volume_B17_initial,0
52491,36470,net_sales_B17_initial,
52492,36470,contributing_margin_B17_initial,
52493,36470,central_investment_B17_initial,0
52494,36470,advertising_promotion_B17_initial,0
52496,36488,volume_A15,0
52497,36488,net_sales_A15,0
52498,36488,contributing_margin_A15,0
52499,36488,central_investment_A15,-111
52500,36488,advertising_promotion_A15,0
52502,36488,volume_B16,8
52503,36488,net_sales_B16,2945
52504,36488,contributing_margin_B16,1982
52505,36488,central_investment_B16,-101
52506,36488,advertising_promotion_B16,-586
52508,36488,volume_LE3_16,6
52509,36488,net_sales_LE3_16,3223
52510,36488,contributing_margin_LE3_16,1429
52511,36488,central_investment_LE3_16,-106
52512,36488,advertising_promotion_LE3_16,-628
52514,36488,volume_B17_initial,11
52515,36488,net_sales_B17_initial,4996
52516,36488,contributing_margin_B17_initial,952
52517,36488,central_investment_B17_initial,0
52518,36488,advertising_promotion_B17_initial,-1176
52520,36510,volume_A15,
52521,36510,net_sales_A15,
52522,36510,contributing_margin_A15,
52523,36510,central_investment_A15,
52524,36510,advertising_promotion_A15,
52526,36510,volume_B16,
52527,36510,net_sales_B16,
52528,36510,contributing_margin_B16,
52529,36510,central_investment_B16,
52530,36510,advertising_promotion_B16,
52532,36510,volume_LE3_16,
52533,36510,net_sales_LE3_16,
52534,36510,contributing_margin_LE3_16,
52535,36510,central_investment_LE3_16,
52536,36510,advertising_promotion_LE3_16,
52538,36510,volume_B17_initial,
52539,36510,net_sales_B17_initial,
52540,36510,contributing_margin_B17_initial,
52541,36510,central_investment_B17_initial,
52542,36510,advertising_promotion_B17_initial,
52544,36527,volume_A15,55.5
52545,36527,net_sales_A15,3011
52546,36527,contributing_margin_A15,1753
52547,36527,central_investment_A15,0
52548,36527,advertising_promotion_A15,-6471
52550,36527,volume_B16,71.3
52551,36527,net_sales_B16,4266
52552,36527,contributing_margin_B16,2840
52553,36527,central_investment_B16,0
52554,36527,advertising_promotion_B16,-5799
52556,36527,volume_LE3_16,66.3
52557,36527,net_sales_LE3_16,3912
52558,36527,contributing_margin_LE3_16,2589
52559,36527,central_investment_LE3_16,0
52560,36527,advertising_promotion_LE3_16,-5396
52562,36527,volume_B17_initial,78.1
52563,36527,net_sales_B17_initial,4696
52564,36527,contributing_margin_B17_initial,3109
52565,36527,central_investment_B17_initial,0
52566,36527,advertising_promotion_B17_initial,-4000
52568,36546,volume_A15,7.2
52569,36546,net_sales_A15,281
52570,36546,contributing_margin_A15,133
52571,36546,central_investment_A15,0
52572,36546,advertising_promotion_A15,-44
52574,36546,volume_B16,12.1
52575,36546,net_sales_B16,380
52576,36546,contributing_margin_B16,158
52577,36546,central_investment_B16,0
52578,36546,advertising_promotion_B16,-88
52580,36546,volume_LE3_16,10.6
52581,36546,net_sales_LE3_16,343
52582,36546,contributing_margin_LE3_16,168
52583,36546,central_investment_LE3_16,0
52584,36546,advertising_promotion_LE3_16,-84
52586,36546,volume_B17_initial,12.0
52587,36546,net_sales_B17_initial,395
52588,36546,contributing_margin_B17_initial,188
52589,36546,central_investment_B17_initial,0
52590,36546,advertising_promotion_B17_initial,-94
52592,36576,volume_A15,18
52593,36576,net_sales_A15,1136
52594,36576,contributing_margin_A15,640
52595,36576,central_investment_A15,0
52596,36576,advertising_promotion_A15,0
52598,36576,volume_B16,21
52599,36576,net_sales_B16,1386
52600,36576,contributing_margin_B16,799
52601,36576,central_investment_B16,0
52602,36576,advertising_promotion_B16,0
52604,36576,volume_LE3_16,13
52605,36576,net_sales_LE3_16,951
52606,36576,contributing_margin_LE3_16,574
52607,36576,central_investment_LE3_16,0
52608,36576,advertising_promotion_LE3_16,0
52610,36576,volume_B17_initial,8
52611,36576,net_sales_B17_initial,485
52612,36576,contributing_margin_B17_initial,247
52613,36576,central_investment_B17_initial,0
52614,36576,advertising_promotion_B17_initial,0
52616,36596,volume_A15,
52617,36596,net_sales_A15,
52618,36596,contributing_margin_A15,
52619,36596,central_investment_A15,
52620,36596,advertising_promotion_A15,
52622,36596,volume_B16,
52623,36596,net_sales_B16,
52624,36596,contributing_margin_B16,
52625,36596,central_investment_B16,
52626,36596,advertising_promotion_B16,
52628,36596,volume_LE3_16,
52629,36596,net_sales_LE3_16,
52630,36596,contributing_margin_LE3_16,
52631,36596,central_investment_LE3_16,
52632,36596,advertising_promotion_LE3_16,
52634,36596,volume_B17_initial,
52635,36596,net_sales_B17_initial,
52636,36596,contributing_margin_B17_initial,
52637,36596,central_investment_B17_initial,
52638,36596,advertising_promotion_B17_initial,
52640,36623,volume_A15,N/A
52641,36623,net_sales_A15,
52642,36623,contributing_margin_A15,
52643,36623,central_investment_A15,N/A
52644,36623,advertising_promotion_A15,N/A
52646,36623,volume_B16,0
52647,36623,net_sales_B16,
52648,36623,contributing_margin_B16,
52649,36623,central_investment_B16,0
52650,36623,advertising_promotion_B16,0
52652,36623,volume_LE3_16,0
52653,36623,net_sales_LE3_16,
52654,36623,contributing_margin_LE3_16,
52655,36623,central_investment_LE3_16,0
52656,36623,advertising_promotion_LE3_16,0
52658,36623,volume_B17_initial,100
52659,36623,net_sales_B17_initial,
52660,36623,contributing_margin_B17_initial,
52661,36623,central_investment_B17_initial,-30
52662,36623,advertising_promotion_B17_initial,-100
52664,36648,volume_A15,0
52665,36648,net_sales_A15,0
52666,36648,contributing_margin_A15,0
52667,36648,central_investment_A15,0
52668,36648,advertising_promotion_A15,0
52670,36648,volume_B16,0
52671,36648,net_sales_B16,0
52672,36648,contributing_margin_B16,0
52673,36648,central_investment_B16,-150
52674,36648,advertising_promotion_B16,0
52676,36648,volume_LE3_16,0
52677,36648,net_sales_LE3_16,0
52678,36648,contributing_margin_LE3_16,0
52679,36648,central_investment_LE3_16,0
52680,36648,advertising_promotion_LE3_16,0
52682,36648,volume_B17_initial,2
52683,36648,net_sales_B17_initial,8191
52684,36648,contributing_margin_B17_initial,5441
52685,36648,central_investment_B17_initial,-50
52686,36648,advertising_promotion_B17_initial,-1016
52688,36378,volume_A15,
52689,36378,net_sales_A15,
52690,36378,contributing_margin_A15,
52691,36378,central_investment_A15,
52692,36378,advertising_promotion_A15,
52694,36378,volume_B16,
52695,36378,net_sales_B16,
52696,36378,contributing_margin_B16,
52697,36378,central_investment_B16,
52698,36378,advertising_promotion_B16,
52700,36378,volume_LE3_16,
52701,36378,net_sales_LE3_16,
52702,36378,contributing_margin_LE3_16,
52703,36378,central_investment_LE3_16,
52704,36378,advertising_promotion_LE3_16,
52706,36378,volume_B17_initial,
52707,36378,net_sales_B17_initial,
52708,36378,contributing_margin_B17_initial,
52709,36378,central_investment_B17_initial,
52710,36378,advertising_promotion_B17_initial,
52712,36404,volume_A15,36
52713,36404,net_sales_A15,1352
52714,36404,contributing_margin_A15,650
52715,36404,central_investment_A15,
52716,36404,advertising_promotion_A15,-5
52718,36404,volume_B16,
52719,36404,net_sales_B16,
52720,36404,contributing_margin_B16,
52721,36404,central_investment_B16,
52722,36404,advertising_promotion_B16,
52724,36404,volume_LE3_16,
52725,36404,net_sales_LE3_16,
52726,36404,contributing_margin_LE3_16,
52727,36404,central_investment_LE3_16,
52728,36404,advertising_promotion_LE3_16,
52730,36404,volume_B17_initial,
52731,36404,net_sales_B17_initial,
52732,36404,contributing_margin_B17_initial,
52733,36404,central_investment_B17_initial,
52734,36404,advertising_promotion_B17_initial,
52736,36420,volume_A15,
52737,36420,net_sales_A15,
52738,36420,contributing_margin_A15,
52739,36420,central_investment_A15,
52740,36420,advertising_promotion_A15,
52742,36420,volume_B16,
52743,36420,net_sales_B16,
52744,36420,contributing_margin_B16,
52745,36420,central_investment_B16,
52746,36420,advertising_promotion_B16,
52748,36420,volume_LE3_16,
52749,36420,net_sales_LE3_16,
52750,36420,contributing_margin_LE3_16,
52751,36420,central_investment_LE3_16,
52752,36420,advertising_promotion_LE3_16,
52754,36420,volume_B17_initial,
52755,36420,net_sales_B17_initial,
52756,36420,contributing_margin_B17_initial,
52757,36420,central_investment_B17_initial,
52758,36420,advertising_promotion_B17_initial,
52760,36439,volume_A15,0
52761,36439,net_sales_A15,0
52762,36439,contributing_margin_A15,0
52763,36439,central_investment_A15,0
52764,36439,advertising_promotion_A15,0
52766,36439,volume_B16,0
52767,36439,net_sales_B16,0
52768,36439,contributing_margin_B16,0
52769,36439,central_investment_B16,0
52770,36439,advertising_promotion_B16,0
52772,36439,volume_LE3_16,0
52773,36439,net_sales_LE3_16,0
52774,36439,contributing_margin_LE3_16,0
52775,36439,central_investment_LE3_16,0
52776,36439,advertising_promotion_LE3_16,0
52778,36439,volume_B17_initial,0
52779,36439,net_sales_B17_initial,2038
52780,36439,contributing_margin_B17_initial,1580
52781,36439,central_investment_B17_initial,0
52782,36439,advertising_promotion_B17_initial,-66
52784,36455,volume_A15,253
52785,36455,net_sales_A15,7715
52786,36455,contributing_margin_A15,3716
52787,36455,central_investment_A15,-89
52788,36455,advertising_promotion_A15,-941
52790,36455,volume_B16,256
52791,36455,net_sales_B16,8016
52792,36455,contributing_margin_B16,3819
52793,36455,central_investment_B16,0
52794,36455,advertising_promotion_B16,-1682
52796,36455,volume_LE3_16,280
52797,36455,net_sales_LE3_16,9081
52798,36455,contributing_margin_LE3_16,4376
52799,36455,central_investment_LE3_16,0
52800,36455,advertising_promotion_LE3_16,-1455
52802,36455,volume_B17_initial,255
52803,36455,net_sales_B17_initial,8507
52804,36455,contributing_margin_B17_initial,4007
52805,36455,central_investment_B17_initial,0
52806,36455,advertising_promotion_B17_initial,-1185
52808,36471,volume_A15,0
52809,36471,net_sales_A15,
52810,36471,contributing_margin_A15,
52811,36471,central_investment_A15,-305
52812,36471,advertising_promotion_A15,0
52814,36471,volume_B16,0
52815,36471,net_sales_B16,
52816,36471,contributing_margin_B16,
52817,36471,central_investment_B16,-1630
52818,36471,advertising_promotion_B16,0
52820,36471,volume_LE3_16,0
52821,36471,net_sales_LE3_16,
52822,36471,contributing_margin_LE3_16,
52823,36471,central_investment_LE3_16,-1676
52824,36471,advertising_promotion_LE3_16,0
52826,36471,volume_B17_initial,0
52827,36471,net_sales_B17_initial,
52828,36471,contributing_margin_B17_initial,
52829,36471,central_investment_B17_initial,-1094
52830,36471,advertising_promotion_B17_initial,0
52832,36489,volume_A15,0
52833,36489,net_sales_A15,0
52834,36489,contributing_margin_A15,0
52835,36489,central_investment_A15,-491
52836,36489,advertising_promotion_A15,0
52838,36489,volume_B16,0
52839,36489,net_sales_B16,0
52840,36489,contributing_margin_B16,0
52841,36489,central_investment_B16,-574
52842,36489,advertising_promotion_B16,0
52844,36489,volume_LE3_16,17
52845,36489,net_sales_LE3_16,2159
52846,36489,contributing_margin_LE3_16,1763
52847,36489,central_investment_LE3_16,-599
52848,36489,advertising_promotion_LE3_16,-875
52850,36489,volume_B17_initial,53
52851,36489,net_sales_B17_initial,3661
52852,36489,contributing_margin_B17_initial,2099
52853,36489,central_investment_B17_initial,-472
52854,36489,advertising_promotion_B17_initial,-894
52856,36511,volume_A15,16
52857,36511,net_sales_A15,2427
52858,36511,contributing_margin_A15,2107
52859,36511,central_investment_A15,0
52860,36511,advertising_promotion_A15,-2
52862,36511,volume_B16,44
52863,36511,net_sales_B16,6
52864,36511,contributing_margin_B16,4495
52865,36511,central_investment_B16,-300
52866,36511,advertising_promotion_B16,-6398
52868,36511,volume_LE3_16,85
52869,36511,net_sales_LE3_16,11463
52870,36511,contributing_margin_LE3_16,7563
52871,36511,central_investment_LE3_16,0
52872,36511,advertising_promotion_LE3_16,-8994
52874,36511,volume_B17_initial,148
52875,36511,net_sales_B17_initial,20427
52876,36511,contributing_margin_B17_initial,17019
52877,36511,central_investment_B17_initial,0
52878,36511,advertising_promotion_B17_initial,-7854
52880,36528,volume_A15,
52881,36528,net_sales_A15,
